"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.5.1.js:5004:14:5004:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.5.1.js","5205","12","5205","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.5.1.js:5004:14:5004:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.5.1.js","5575","12","5575","47"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.1.js:5458:14:5458:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.6.1.js","5661","12","5661","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.1.js:5458:14:5458:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.6.1.js","6067","13","6067","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.js:5389:14:5389:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.6.js","5591","12","5591","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.js:5389:14:5389:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.6.js","5986","13","5986","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.1.js:5646:14:5646:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.7.1.js","5854","12","5854","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.1.js:5646:14:5646:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.7.1.js","6283","13","6283","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.2.js:5745:14:5745:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.7.2.js","5951","13","5951","51"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.2.js:5745:14:5745:86""]] may match part of an attribute value.","/modules/core/aloha/public/lib/vendor/jquery-1.7.2.js","6398","13","6398","48"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.5.1.js:5007:17:5007:89""]] may match part of an attribute value.","/modules/core/aloha/public/test/vendor/jquery-1.5.1.js","5207","17","5207","53"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.5.1.js:5007:17:5007:89""]] may match part of an attribute value.","/modules/core/aloha/public/test/vendor/jquery-1.5.1.js","5577","18","5577","53"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.6.1.js:5457:17:5457:89""]] may match part of an attribute value.","/modules/core/aloha/public/test/vendor/jquery-1.6.1.js","5659","17","5659","53"
"Unsafe expansion of self-closing HTML tag","Using regular expressions to expand self-closing HTML tags may lead to cross-site scripting vulnerabilities.","warning","This self-closing HTML tag expansion invalidates prior sanitization as [[""this regular expression""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.6.1.js:5457:17:5457:89""]] may match part of an attribute value.","/modules/core/aloha/public/test/vendor/jquery-1.6.1.js","6055","20","6055","55"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may produce '&' characters that are double-unescaped [[""here""|""relative:///modules/community/screenswiki/public/bordeux-html-editor/index.html:57:32:57:61""]].","/modules/community/screenswiki/public/bordeux-html-editor/index.html","56","32","56","62"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may produce '&' characters that are double-unescaped [[""here""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71300:163:71300:214""]].","/modules/core/aloha/public/lib/aloha-bare.js","71300","163","71300","193"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may produce '&' characters that are double-unescaped [[""here""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82786:163:82786:214""]].","/modules/core/aloha/public/lib/aloha-full.js","82786","163","82786","193"
"Double escaping or unescaping","When escaping special characters using a meta-character like backslash or ampersand, the meta-character has to be escaped first to avoid double-escaping, and conversely it has to be unescaped last to avoid double-unescaping.","warning","This replacement may produce '&' characters that are double-unescaped [[""here""|""relative:///modules/core/aloha/public/lib/aloha.js:71901:163:71901:214""]].","/modules/core/aloha/public/lib/aloha.js","71901","163","71901","193"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/aloha-full.js:9042:13:9042:19""]].","/modules/core/aloha/public/lib/aloha-full.js","9244","16","9244","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.5.1.js:6055:13:6055:19""]].","/modules/core/aloha/public/lib/vendor/jquery-1.5.1.js","6242","16","6242","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.1.js:6606:13:6606:19""]].","/modules/core/aloha/public/lib/vendor/jquery-1.6.1.js","6789","16","6789","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.6.js:6525:13:6525:19""]].","/modules/core/aloha/public/lib/vendor/jquery-1.6.js","6708","16","6708","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.1.js:6843:13:6843:19""]].","/modules/core/aloha/public/lib/vendor/jquery-1.7.1.js","7045","16","7045","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/lib/vendor/jquery-1.7.2.js:6989:13:6989:19""]].","/modules/core/aloha/public/lib/vendor/jquery-1.7.2.js","7191","16","7191","48"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.2.1.js:2321:51:2321:57""]].","/modules/core/aloha/public/test/vendor/jquery-1.2.1.js","2321","25","2321","81"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.5.1.js:6054:16:6054:22""]].","/modules/core/aloha/public/test/vendor/jquery-1.5.1.js","6240","25","6240","57"
"Incomplete multi-character sanitization","A sanitizer that removes a sequence of characters may reintroduce the dangerous sequence.","warning","The replaced string may still contain a substring that starts matching at [[""<script""|""relative:///modules/core/aloha/public/test/vendor/jquery-1.6.1.js:6591:16:6591:22""]].","/modules/core/aloha/public/test/vendor/jquery-1.6.1.js","6773","25","6773","57"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.datepicker' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:37999:19:38026:1""]].","/modules/core/aloha/public/lib/aloha-bare.js","37139","6","37139","13"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71339","171","71339","171"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71339","212","71339","229"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71339","337","71339","354"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71339","419","71339","437"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71340","30","71340","50"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71340","118","71340","139"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71318:304:71409:251""]].","/modules/core/aloha/public/lib/aloha-bare.js","71340","235","71340","274"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmShow' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71658:54:71658:119""]].","/modules/core/aloha/public/lib/aloha-bare.js","71659","499","71659","499"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmAddClose' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71657:457:71657:495""]].
Potential XSS vulnerability in the [[""'$.fn.jqmAddTrigger' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71658:1:71658:39""]].","/modules/core/aloha/public/lib/aloha-bare.js","71662","87","71662","87"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqDrag' plugin""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71663:26:71663:58""]].","/modules/core/aloha/public/lib/aloha-bare.js","71664","60","71664","60"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.datepicker' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:49485:19:49512:1""]].","/modules/core/aloha/public/lib/aloha-full.js","48625","6","48625","13"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82825","171","82825","171"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82825","212","82825","229"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82825","337","82825","354"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82825","419","82825","437"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82826","30","82826","50"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82826","118","82826","139"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:82804:304:82895:251""]].","/modules/core/aloha/public/lib/aloha-full.js","82826","235","82826","274"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmShow' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:83144:54:83144:119""]].","/modules/core/aloha/public/lib/aloha-full.js","83145","499","83145","499"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmAddClose' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:83143:457:83143:495""]].
Potential XSS vulnerability in the [[""'$.fn.jqmAddTrigger' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:83144:1:83144:39""]].","/modules/core/aloha/public/lib/aloha-full.js","83148","87","83148","87"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqDrag' plugin""|""relative:///modules/core/aloha/public/lib/aloha-full.js:83149:26:83149:58""]].","/modules/core/aloha/public/lib/aloha-full.js","83150","60","83150","60"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.datepicker' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:37978:19:38005:1""]].","/modules/core/aloha/public/lib/aloha.js","37118","6","37118","13"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71940","171","71940","171"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71940","212","71940","229"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71940","337","71940","354"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71940","419","71940","437"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71941","30","71941","50"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71941","118","71941","139"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqGrid' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:71919:304:72010:251""]].","/modules/core/aloha/public/lib/aloha.js","71941","235","71941","274"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmShow' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:72259:54:72259:119""]].","/modules/core/aloha/public/lib/aloha.js","72260","499","72260","499"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqmAddClose' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:72258:457:72258:495""]].
Potential XSS vulnerability in the [[""'$.fn.jqmAddTrigger' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:72259:1:72259:39""]].","/modules/core/aloha/public/lib/aloha.js","72263","87","72263","87"
"Unsafe jQuery plugin","A jQuery plugin that unintentionally constructs HTML from some of its options may be unsafe to use for clients.","warning","Potential XSS vulnerability in the [[""'$.fn.jqDrag' plugin""|""relative:///modules/core/aloha/public/lib/aloha.js:72264:26:72264:58""]].","/modules/core/aloha/public/lib/aloha.js","72265","60","72265","60"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:44607:38:44607:45""]].","/modules/core/aloha/public/lib/aloha-bare.js","44607","20","44608","32"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/lib/aloha-full.js:56093:38:56093:45""]].","/modules/core/aloha/public/lib/aloha-full.js","56093","20","56094","32"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/lib/aloha.js:44586:38:44586:45""]].","/modules/core/aloha/public/lib/aloha.js","44586","20","44587","32"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","40","23","40","44"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","170","23","170","162"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","558","39","558","52"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","562","28","562","41"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","725","26","725","123"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///modules/core/aloha/public/test/vendor/qunit.js:474:20:474:34""]].","/modules/core/aloha/public/test/vendor/qunit.js","814","42","814","45"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///themes/core/cleanslate/public/js/cleanslate-core.js:81:43:81:50""]].","/themes/core/cleanslate/public/js/cleanslate-core.js","78","6","81","73"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///themes/downloaded/calipso/public/js/cleanslate-core.js:81:43:81:50""]].","/themes/downloaded/calipso/public/js/cleanslate-core.js","78","6","81","73"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///themes/downloaded/whichten/public/js/cleanslate-core.js:81:43:81:50""]].","/themes/downloaded/whichten/public/js/cleanslate-core.js","78","6","81","73"
"Client-side cross-site scripting","Writing user input directly to the DOM allows for a cross-site scripting vulnerability.","error","Cross-site scripting vulnerability due to [[""user-provided value""|""relative:///tmp/iancrowther-whichten-df2aeef/public/js/cleanslate-core.js:81:43:81:50""]].","/tmp/iancrowther-whichten-df2aeef/public/js/cleanslate-core.js","78","6","81","73"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:21967:15:21967:38""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:21970:24:21970:47""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","21959","19","21959","64"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:24757:54:24757:62""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","24757","54","24757","62"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:42016:11:42016:35""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","42159","48","42159","54"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:42016:11:42016:35""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","42180","47","42180","53"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:69214:105:69214:122""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","68933","64","68933","67"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71339:169:71339:182""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71339:210:71339:246""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71342:140:71342:155""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","71343","34","71343","43"
"DOM text reinterpreted as HTML","Reinterpreting text from the DOM as HTML can lead to a cross-site scripting vulnerability.","warning","[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71339:169:71339:182""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71339:210:71339:246""]] is reinterpreted as HTML without escaping meta-characters.
[[""DOM text""|""relative:///modules/core/aloha/public/lib/aloha-bare.js:71342:140:71342:155""]] is reinterpreted as HTML without escaping meta-characters.","/modules/core/aloha/public/lib/aloha-bare.js","71343","302","71343","311"
